trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
35.04956818,-89.80604553,Flock-564DB9,5,20200527-00000,2020-05-27T20:00:00.000Z,2020-12-01T23:00:00.000Z,2022-06-23T00:00:00.000Z,E4:AA:EA:56:4D:B9,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Winchester Road,Memphis,,38125
35.04967117,-89.80715942,Flock-7F5B7D,5,20200321-00000,2020-03-21T17:00:00.000Z,2020-10-23T22:00:00.000Z,2022-06-23T00:00:00.000Z,70:C9:4E:7F:5B:7D,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Winchester Road,Memphis,7706,38125
35.04979324,-89.80737305,Flock-8933BB,1,20220201-00000,2022-02-01T14:00:00.000Z,2022-02-22T12:00:00.000Z,2022-02-22T12:00:00.000Z,74:4C:A1:89:33:BB,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Winchester Road,Memphis,7684,38125
35.05247879,-90.02496338,Flock-564E47,0,20200831-00000,2020-08-31T18:00:00.000Z,2020-09-01T09:00:00.000Z,2022-08-11T15:00:00.000Z,E4:AA:EA:56:4E:47,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Elvis Presley Boulevard,Memphis,,38116
35.05516434,-90.06003571,Flock-479BC1,0,20200921-00000,2020-09-21T13:00:00.000Z,2020-09-21T12:00:00.000Z,2022-08-11T12:00:00.000Z,F8:A2:D6:47:9B:C1,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,East Mitchell Road,Memphis,,38109
35.055439,-89.73897552,Flock-BDAD4D,1,20201225-00000,2020-12-24T15:00:00.000Z,2021-01-03T10:00:00.000Z,2022-06-23T02:00:00.000Z,3C:91:80:BD:AD:4D,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,Poplar Avenue,,9552,38139
35.0591774,-89.7596817,Flock-8926D5,0,20220311-00000,2022-03-11T15:00:00.000Z,2022-03-11T14:00:00.000Z,2022-03-11T14:00:00.000Z,74:4C:A1:89:26:D5,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Forest Hill-Irene Road,,3314,38138
35.0592804,-80.87630463,Flock-3D1B41,0,20211109-00000,2021-10-31T17:00:00.000Z,2021-11-09T15:00:00.000Z,2021-11-09T15:00:00.000Z,D8:F3:BC:3D:1B:41,,infra,,2,0,?,?,?,False,11,,wpa2,US,NC,Lancaster Highway,,12701,28134
35.0654068,-106.56882477,Flock-80A177,0,20210516-00000,2021-04-24T12:00:00.000Z,2021-05-16T08:00:00.000Z,2022-07-09T20:00:00.000Z,E4:AA:EA:80:A1:77,,infra,,2,0,?,?,?,False,11,,wpa2,US,NM,Kathryn Avenue Southeast,Albuquerque,7098,87108
35.0700264,-89.88545227,Flock-479EE1,3,20200812-00000,2020-08-12T12:00:00.000Z,2020-09-01T12:00:00.000Z,2022-06-22T23:00:00.000Z,F8:A2:D6:47:9E:E1,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,South Mendenhall Road,Memphis,2882,38115
35.07428741,-89.88494873,Flock-BAE85F,3,20200901-00000,2020-08-06T07:00:00.000Z,2020-09-01T12:00:00.000Z,2022-06-22T23:00:00.000Z,3C:91:80:BA:E8:5F,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,South Mendenhall Road,Memphis,2725,38115
35.08472824,-89.9609375,Flock-BDBACB,6,20200919-00000,2020-09-19T22:00:00.000Z,2021-07-03T05:00:00.000Z,2022-06-22T21:00:00.000Z,3C:91:80:BD:BA:CB,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Lamar Avenue,Memphis,,38118
35.10182953,-89.85985565,Flock-565081,0,20200803-00000,2020-08-03T13:00:00.000Z,2020-08-03T16:00:00.000Z,2022-06-22T23:00:00.000Z,E4:AA:EA:56:50:81,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,Poplar Avenue,Memphis,,38120
35.11712646,-89.90907288,Flock-564B65,0,20200715-00000,2020-07-15T20:00:00.000Z,2020-07-15T19:00:00.000Z,2022-06-22T22:00:00.000Z,E4:AA:EA:56:4B:65,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Poplar Avenue,Memphis,,38117
35.1235466,-80.70774078,Flock-7DBD17,0,20220321-00000,2022-03-21T15:00:00.000Z,2022-03-21T15:00:00.000Z,2022-03-21T15:00:00.000Z,D8:F3:BC:7D:BD:17,,infra,,2,0,?,?,?,False,6,,wpa2,US,NC,Matthews Township Parkway,,,28105
35.12809372,-90.06665039,Flock-564D4D,2,20200822-00000,2020-08-22T00:00:00.000Z,2020-08-30T20:00:00.000Z,2022-08-11T11:00:00.000Z,E4:AA:EA:56:4D:4D,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,Riverside Drive,Memphis,,38126
35.13527679,-89.99034119,Flock-7F672B,0,20210127-00000,2021-01-27T17:00:00.000Z,2021-01-27T16:00:00.000Z,2022-06-22T20:00:00.000Z,70:C9:4E:7F:67:2B,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,South Cooper Street,Memphis,,38104
35.13547516,-90.03297424,Flock-E05AFD,1,20210629-00000,2021-06-29T12:00:00.000Z,2021-10-05T10:00:00.000Z,2021-10-05T10:00:00.000Z,80:30:49:E0:5A:FD,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,Linden Avenue,Memphis,811,38126
35.13565826,-90.034935,Flock-32F3F1,0,20201202-00000,2020-12-02T17:00:00.000Z,2020-12-02T15:00:00.000Z,2022-08-11T15:00:00.000Z,E4:AA:EA:32:F3:F1,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Union Avenue,Memphis,737,38104
35.13575745,-90.0355072,Flock-44453C,0,20191106-00000,2019-11-06T13:00:00.000Z,2019-11-06T22:00:00.000Z,2022-08-11T14:00:00.000Z,B8:27:EB:44:45:3C,,infra,,2,0,?,?,?,False,7,,wpa2,US,TN,Union Avenue,Memphis,737,38104
35.1360054,-89.83868408,Flock-146943,1,20191101-00000,2019-11-01T16:00:00.000Z,2019-11-05T15:00:00.000Z,2022-06-23T00:00:00.000Z,B8:27:EB:14:69:43,,infra,,2,0,?,?,?,False,7,,wpa2,US,TN,Farm Road,Memphis,,38120
35.13926697,-89.83786774,Flock-80A0C3,0,20210905-00000,2021-09-05T16:00:00.000Z,2021-09-05T18:00:00.000Z,2021-09-05T18:00:00.000Z,E4:AA:EA:80:A0:C3,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,Chickasaw Trail,Memphis,,38120
35.13962555,-90.05180359,Flock-BDC0E9,0,20210314-00000,2021-03-12T23:00:00.000Z,2021-03-14T17:00:00.000Z,2022-08-11T13:00:00.000Z,3C:91:80:BD:C0:E9,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,South B. B. King Boulevard,Memphis,,38109
35.14932632,-89.94972992,Flock-864DA1,0,20220323-00000,2022-03-23T15:00:00.000Z,2022-03-23T15:00:00.000Z,2022-03-23T15:00:00.000Z,14:5A:FC:86:4D:A1,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,Summer Avenue,Memphis,3339,38122
35.14956284,-89.94959259,Flock-654321,0,20220323-00000,2022-03-23T15:00:00.000Z,2022-03-23T15:00:00.000Z,2022-03-23T15:00:00.000Z,F6:7F:D7:D2:79:4C,,infra,,2,0,?,?,?,False,149,,wpa2,US,TN,Summer Avenue,Memphis,3352,38122
35.16323853,-89.86644745,Flock-4FFAB0,0,20191024-00000,2019-10-23T19:00:00.000Z,2019-10-24T19:00:00.000Z,2022-06-22T23:00:00.000Z,B8:27:EB:4F:FA:B0,,infra,,2,0,?,?,?,False,7,,wpa2,US,TN,Isaac Hayes Memorial Highway,Memphis,,38134
35.16363907,-89.86003876,Flock-3D1855,0,20210727-00000,2021-07-27T17:00:00.000Z,2021-07-27T16:00:00.000Z,2022-06-22T23:00:00.000Z,D8:F3:BC:3D:18:55,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Sycamore View Road,Memphis,,38134
35.16626358,-89.83200073,Flock-A4E373,0,20200823-00000,2020-08-22T19:00:00.000Z,2020-08-23T21:00:00.000Z,2022-06-23T00:00:00.000Z,3C:91:80:A4:E3:73,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Raleigh-Lagrange Road,,6892,38018
35.16728592,-89.79389954,Flock-74A727,0,20200830-00000,2020-08-30T10:00:00.000Z,2020-08-30T09:00:00.000Z,2022-06-23T01:00:00.000Z,B8:27:EB:74:A7:27,,infra,,2,0,?,?,?,False,7,,wpa2,US,TN,Chickering Cove,Memphis,1552,38016
35.16844559,-89.83672333,Flock-809D23,0,20200821-00000,2020-08-21T14:00:00.000Z,2020-08-21T12:00:00.000Z,2022-06-23T00:00:00.000Z,E4:AA:EA:80:9D:23,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Whitten Road,Memphis,1578,38134
35.18849945,-89.92836761,Flock-7F6429,0,20200822-00000,2020-08-22T22:00:00.000Z,2020-08-22T22:00:00.000Z,2022-06-22T21:00:00.000Z,70:C9:4E:7F:64:29,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Jackson Avenue,Memphis,4167,38128
35.1886673,-89.81397247,Flock-BDC9FD,0,20210721-00000,2021-07-21T18:00:00.000Z,2021-07-21T17:00:00.000Z,2022-06-23T00:00:00.000Z,3C:91:80:BD:C9:FD,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Appling Road,Memphis,,38133
35.19534683,-89.79136658,Flock-809A33,0,20200901-00000,2020-08-06T10:00:00.000Z,2020-09-01T12:00:00.000Z,2022-06-23T01:00:00.000Z,E4:AA:EA:80:9A:33,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Isaac Hayes Memorial Highway,Memphis,,38133
35.20112991,-89.83841705,Flock-A4E417,0,20200823-00000,2020-08-22T21:00:00.000Z,2020-08-23T21:00:00.000Z,2022-06-23T00:00:00.000Z,3C:91:80:A4:E4:17,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Summer Avenue,,6727,38134
35.20446396,-89.78226471,Flock-127D3B,0,20201021-00000,2020-10-15T21:00:00.000Z,2020-10-21T15:00:00.000Z,2022-06-23T01:00:00.000Z,80:30:49:12:7D:3B,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Stage Road,,8434,38133
35.20475388,-89.7964325,Flock-896429,0,20220221-00000,2022-01-24T21:00:00.000Z,2022-02-21T18:00:00.000Z,2022-02-21T18:00:00.000Z,74:4C:A1:89:64:29,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Stage Road,,,38133
35.20547867,-89.81437683,Flock-21D4A3,0,20210702-00000,2021-07-02T20:00:00.000Z,2021-07-02T18:00:00.000Z,2022-06-23T00:00:00.000Z,80:30:49:21:D4:A3,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Brother Boulevard,,,38133
35.24923325,-82.32778168,Flock-7DD1EB,0,20210829-00000,2021-08-29T13:00:00.000Z,2021-08-29T12:00:00.000Z,2021-08-29T12:00:00.000Z,D8:F3:BC:7D:D1:EB,,infra,,2,0,?,?,?,False,11,,wpa2,US,NC,Holbert Cove Road,,,28773
35.25500488,-89.7488327,Flock-479F77,0,20200823-00000,2020-08-22T18:00:00.000Z,2020-08-23T21:00:00.000Z,2022-06-23T02:00:00.000Z,F8:A2:D6:47:9F:77,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Canada Road,,4839,38002
35.25500488,-89.7488327,Flock-47A271,0,20200823-00000,2020-08-22T18:00:00.000Z,2020-08-23T21:00:00.000Z,2022-06-23T02:00:00.000Z,F8:A2:D6:47:A2:71,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Canada Road,,4839,38002
35.25801849,-89.86264801,Flock-5798F1,0,20240509-00000,2024-05-09T19:00:00.000Z,2024-05-09T19:00:00.000Z,2024-05-09T20:00:00.000Z,D0:39:57:57:98:F1,,infra,,2,0,?,?,?,False,48,0,wpa2,US,TN,Old Brownsville Road,,6033,38135
35.26906204,-89.71341705,Flock-479F73,0,20200823-00000,2020-08-22T18:00:00.000Z,2020-08-23T21:00:00.000Z,2022-06-23T03:00:00.000Z,F8:A2:D6:47:9F:73,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,US 70;US 79,,10490,38002
35.35263062,-80.81551361,Flock-BDB8AB,5,20200625-00000,2020-06-25T16:00:00.000Z,2020-08-11T13:00:00.000Z,2022-07-09T04:00:00.000Z,3C:91:80:BD:B8:AB,,infra,,2,0,?,?,?,False,1,,wpa2,US,NC,Canipe Drive,Charlotte,4100,28269
35.37157822,-89.88115692,Flock-7F6B3B,0,20200821-00000,2020-08-21T09:00:00.000Z,2020-08-21T07:00:00.000Z,2022-06-22T23:00:00.000Z,70:C9:4E:7F:6B:3B,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,US 51,,,38053
35.37262726,-80.72203064,Flock-675BA5,0,20220319-00000,2022-03-19T22:00:00.000Z,2022-03-19T22:00:00.000Z,2022-03-19T22:00:00.000Z,94:08:53:67:5B:A5,,infra,,2,0,?,?,?,False,6,,wpa2,US,NC,Concord Mills Boulevard,Concord,,28027:28075
35.55518341,-80.86038971,Flock-4444DD,0,20210531-00000,2021-05-30T21:00:00.000Z,2021-05-31T05:00:00.000Z,2022-07-09T01:00:00.000Z,D8:F3:BC:44:44:DD,,infra,,2,0,?,?,?,False,6,,wpa2,US,NC,Williamson Road,,861,28117
35.58557892,-80.87412262,Flock-864963,0,20220628-00000,2022-06-28T19:00:00.000Z,2022-06-28T14:00:00.000Z,2022-06-28T17:00:00.000Z,14:5A:FC:86:49:63,,infra,,2,0,?,?,?,False,44,,wpa2,US,NC,Williamson Road,,298,28117
35.58930969,-80.83944702,Flock-895A93,0,20220615-00000,2022-06-07T23:00:00.000Z,2022-06-15T09:00:00.000Z,2022-06-15T10:00:00.000Z,74:4C:A1:89:5A:93,,infra,,2,0,?,?,?,False,157,,wpa2,US,NC,West Plaza Drive,,,28115
35.59389877,-80.86122894,Flock-7DCC99,0,20210914-00000,2021-09-13T09:00:00.000Z,2021-09-14T09:00:00.000Z,2021-09-14T09:00:00.000Z,D8:F3:BC:7D:CC:99,,infra,,2,0,?,?,?,False,6,,wpa2,US,NC,River Highway,,,28117
35.59473038,-80.86528778,Flock-7DC531,2,20211027-00000,2021-10-27T14:00:00.000Z,2021-11-14T20:00:00.000Z,2021-11-14T20:00:00.000Z,D8:F3:BC:7D:C5:31,,infra,,2,0,?,?,?,False,11,,wpa2,US,NC,River Highway,,498,28117
35.60353088,-82.36441803,Flock-6769F7,0,20230104-00000,2023-01-03T12:00:00.000Z,2023-01-04T13:00:00.000Z,2023-01-04T13:00:00.000Z,94:08:53:67:69:F7,,infra,,2,0,?,?,?,False,149,,wpa2,US,NC,West State Street,,,28711
35.71303177,-83.51226044,Flock-BDCB39,0,20201104-00000,2020-11-04T10:00:00.000Z,2020-11-04T11:00:00.000Z,2022-07-03T19:00:00.000Z,3C:91:80:BD:CB:39,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Parkway,,,37883
35.71316147,-83.5124054,Flock-C0A90B,0,20220629-00000,2022-06-26T16:00:00.000Z,2022-06-29T14:00:00.000Z,2022-06-29T15:00:00.000Z,E0:0A:F6:C0:A9:0B,,infra,,2,0,?,?,?,False,36,,wpa2,US,TN,Parkway,,,37883
35.72439194,-83.51018524,Flock-432081,0,20220702-00000,2022-06-29T19:00:00.000Z,2022-07-02T13:00:00.000Z,2022-07-02T14:00:00.000Z,94:08:53:43:20:81,,infra,,2,0,?,?,?,False,165,,wpa2,US,TN,Parkway,,,37883
35.72481918,-83.51017761,Flock-89888F,0,20220629-00000,2022-06-27T11:00:00.000Z,2022-06-29T14:00:00.000Z,2022-06-29T15:00:00.000Z,74:4C:A1:89:88:8F,,infra,,2,0,?,?,?,False,153,,wpa2,US,TN,Parkway,,,37883
35.75759506,-83.99156189,Flock-3D1C79,0,20220306-00000,2022-02-28T16:00:00.000Z,2022-03-06T05:00:00.000Z,2022-03-06T05:00:00.000Z,D8:F3:BC:3D:1C:79,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,US 129,,,37803-5865
35.77388763,-83.53862762,Flock-7DC1F3,0,20211213-00000,2021-12-13T18:00:00.000Z,2021-12-13T19:00:00.000Z,2021-12-13T19:00:00.000Z,D8:F3:BC:7D:C1:F3,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Parkway,,,37863
35.79657745,-83.54389954,Flock-7DC441,0,20220320-00000,2022-03-19T16:00:00.000Z,2022-03-20T10:00:00.000Z,2022-03-20T10:00:00.000Z,D8:F3:BC:7D:C4:41,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Veterans Boulevard,,,37863
35.80248642,-83.58374023,Flock-7DBA8D,0,20220629-00000,2022-06-26T18:00:00.000Z,2022-06-29T14:00:00.000Z,2022-06-29T15:00:00.000Z,D8:F3:BC:7D:BA:8D,,infra,,2,0,?,?,?,False,153,,wpa2,US,TN,Wears Valley Road,,332,37863
35.80290985,-83.56726074,Flock-5D0ED5,0,20200223-00000,2020-01-25T18:00:00.000Z,2020-02-23T17:00:00.000Z,2022-07-03T18:00:00.000Z,B8:27:EB:5D:0E:D5,,infra,,2,0,?,?,?,False,7,,wpa2,US,TN,Teaster Lane,,,37862
35.81861115,-84.02728271,Flock-2819D9,0,20211028-00000,2021-10-28T09:00:00.000Z,2021-10-28T06:00:00.000Z,2021-10-28T06:00:00.000Z,94:08:53:28:19:D9,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Topside Road,,2906,37777
35.82134628,-83.57790375,Flock-864ED3,0,20220629-00000,2022-06-27T11:00:00.000Z,2022-06-29T14:00:00.000Z,2022-06-29T15:00:00.000Z,14:5A:FC:86:4E:D3,,infra,,2,0,?,?,?,False,40,,wpa2,US,TN,Parkway,,,37862
35.82214355,-83.57765198,Flock-864E5F,0,20220702-00000,2022-07-02T08:00:00.000Z,2022-07-02T13:00:00.000Z,2022-07-02T14:00:00.000Z,14:5A:FC:86:4E:5F,,infra,,2,0,?,?,?,False,149,,wpa2,US,TN,Parkway,,2097,37863
35.82806396,-83.76859283,Flock-3D1891,0,20220221-00000,2022-02-17T11:00:00.000Z,2022-02-21T04:00:00.000Z,2022-02-21T04:00:00.000Z,D8:F3:BC:3D:18:91,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,Jeffries Hollow Road,,1385,37865
35.90988922,-83.95492554,Flock-3D17D9,2,20211112-00000,2021-11-12T18:00:00.000Z,2021-11-27T03:00:00.000Z,2021-11-27T03:00:00.000Z,D8:F3:BC:3D:17:D9,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Alcoa Highway,Knoxville,,37920
35.95152664,-83.93993378,Flock-91E8C9,0,20220724-00000,2022-07-24T12:00:00.000Z,2022-07-24T10:00:00.000Z,2022-07-24T10:00:00.000Z,14:5A:FC:91:E8:C9,,infra,,2,0,?,?,?,False,40,,wpa2,US,TN,University Commons Way,Knoxville,,37996
35.95185852,-86.81680298,Flock-BDB489,0,20220207-00000,2022-02-04T17:00:00.000Z,2022-02-07T15:00:00.000Z,2022-02-07T15:00:00.000Z,3C:91:80:BD:B4:89,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,South Springs Drive,Franklin,,37067
35.96388626,-86.69193268,Flock-BFDF73,0,20210518-00000,2021-05-17T18:00:00.000Z,2021-05-18T15:00:00.000Z,2022-06-27T19:00:00.000Z,3C:91:80:BF:DF:73,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Sunset Road,,,37027
35.96389771,-86.69194794,Flock-3D250B,2,20210518-00000,2021-05-17T18:00:00.000Z,2022-04-09T20:00:00.000Z,2022-04-09T20:00:00.000Z,D8:F3:BC:3D:25:0B,,infra,,2,0,?,?,?,False,11,,wpa2,US,TN,Sunset Road,,,37027
35.9720726,-86.68730927,Flock-21D33B,1,20210519-00000,2021-05-19T16:00:00.000Z,2021-06-15T18:00:00.000Z,2022-06-27T19:00:00.000Z,80:30:49:21:D3:3B,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Maxwell Lane,,1046,37135
36.00667191,-86.80523682,Flock-BDC329,4,20201117-00000,2020-11-17T18:00:00.000Z,2021-11-11T13:00:00.000Z,2021-11-11T13:00:00.000Z,3C:91:80:BD:C3:29,,infra,,2,0,?,?,?,False,1,,wpa2,US,TN,Franklin Road,,903,37027
36.11160278,-78.45851898,Flock-7EC58D,0,20211125-00000,2021-11-25T09:00:00.000Z,2021-11-25T06:00:00.000Z,2021-11-25T06:00:00.000Z,74:4C:A1:7E:C5:8D,,infra,,2,0,?,?,?,False,11,,wpa2,US,NC,Capital Boulevard,,,27525
36.12159729,-80.33590698,Flock-21D6EF,1,20210225-00000,2021-02-23T12:00:00.000Z,2021-02-25T05:00:00.000Z,2022-07-10T03:00:00.000Z,80:30:49:21:D6:EF,,infra,,2,0,?,?,?,False,6,,wpa2,US,NC,Robinhood Road,Winston-Salem,4300,27106
36.12548447,-115.1733017,Flock-736C71,0,20230905-00000,2023-09-06T01:00:00.000Z,2023-09-05T19:00:00.000Z,2023-09-05T19:00:00.000Z,9C:2F:9D:73:6C:71,,infra,,2,0,?,?,?,False,36,,wpa2,US,NV,Spring Mountain Road,,,89109-0766
36.25477219,-86.70153809,Flock-68E2F9,1,20211111-00000,2021-11-02T14:00:00.000Z,2021-11-13T08:00:00.000Z,2021-11-13T08:00:00.000Z,74:4C:A1:68:E2:F9,,infra,,2,0,?,?,?,False,6,,wpa2,US,TN,Neelys Bend Road,Nashville-Davidson,565,37115
36.30734253,-86.65549469,Flock-7AD23D,0,20220702-00000,2022-07-02T21:00:00.000Z,2022-07-02T22:00:00.000Z,2022-07-02T22:00:00.000Z,14:5A:FC:7A:D2:3D,,infra,,2,0,?,?,?,False,40,,wpa2,US,TN,West Main Street,,,37075
36.32293701,-88.32422638,Flock-5E3C2D,0,20231031-00000,2023-10-31T14:00:00.000Z,2023-10-31T17:00:00.000Z,2023-10-31T17:00:00.000Z,F4:6A:DD:5E:3C:2D,,infra,,2,0,?,?,?,False,149,,wpa2,US,TN,South Market Street,,,38242
36.73606873,-119.78707123,Flock-5ECF0C,0,20240527-00000,2024-05-28T01:00:00.000Z,2024-05-27T20:00:00.000Z,2024-05-27T20:00:00.000Z,62:DD:4C:98:32:72,,infra,,2,0,?,?,?,False,11,0,wpa2,US,CA,M Street,Fresno,,93721
37.21211243,-93.25511932,Flock-91EE17,0,20220706-00000,2022-07-05T16:00:00.000Z,2022-07-06T09:00:00.000Z,2022-07-06T09:00:00.000Z,14:5A:FC:91:EE:17,,infra,,2,0,?,?,?,False,36,,wpa2,US,MO,East Chestnut Expressway,Springfield,,65897
37.2151413,-93.31060791,Flock-7ACEB5,0,20220707-00000,2022-07-07T15:00:00.000Z,2022-07-07T13:00:00.000Z,2022-07-07T13:00:00.000Z,14:5A:FC:7A:CE:B5,,infra,,2,0,?,?,?,False,40,,wpa2,US,MO,West Chestnut Street,Springfield,1532,65802
37.21567535,-93.31186676,Flock-7EB589,0,20220610-00000,2022-06-10T16:00:00.000Z,2022-06-10T15:00:00.000Z,2022-06-10T16:00:00.000Z,74:4C:A1:7E:B5:89,,infra,,2,0,?,?,?,False,36,,wpa2,US,MO,North Kansas Expressway,Springfield,626,65802
37.24091339,-93.311203,Flock-8C761B,0,20220709-00000,2022-07-09T11:00:00.000Z,2022-07-09T10:00:00.000Z,2022-07-09T10:00:00.000Z,74:4C:A1:8C:76:1B,,infra,,2,0,?,?,?,False,36,,wpa2,US,MO,North Kansas Expressway,Springfield,,65802-4230
37.28210831,-122.00217438,Flock-E05457,0,20210123-00000,2021-01-23T15:00:00.000Z,2021-01-23T17:00:00.000Z,2022-06-26T11:00:00.000Z,80:30:49:E0:54:57,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Saratoga Avenue,,12768,95070
37.28506851,-76.68552399,Flock-7DC3CD,0,20211203-00000,2021-11-30T08:00:00.000Z,2021-12-03T17:00:00.000Z,2021-12-03T18:00:00.000Z,D8:F3:BC:7D:C3:CD,,infra,,2,0,?,?,?,False,1,,wpa2,US,VA,Merrimac Trail,,942,23185
37.28594971,-121.99829865,Flock-7F6B7D,0,20210408-00000,2021-04-08T15:00:00.000Z,2021-04-08T16:00:00.000Z,2022-06-26T11:00:00.000Z,70:C9:4E:7F:6B:7D,,infra,,2,0,?,?,?,False,6,,wpa2,US,CA,Saratoga Avenue,,,95070
37.28659058,-76.72052002,Flock-7DC243,1,20220115-00000,2022-01-16T03:00:00.000Z,2022-01-15T12:00:00.000Z,2022-01-15T12:00:00.000Z,D8:F3:BC:7D:C2:43,,infra,,W,0,?,?,?,False,1,,wpa,US,VA,Bypass Road,,,23186
37.33190536,-121.91234589,Flock-84112B,0,20240212-00000,2024-02-12T23:00:00.000Z,2024-02-12T23:00:00.000Z,2024-02-12T23:00:00.000Z,9C:2F:9D:84:11:2B,,infra,,2,0,?,?,?,False,36,0,wpa2,US,CA,The Alameda,San Jose,,95126
37.34286118,-121.8462677,Flock-32009D,0,20240419-00000,2024-04-19T04:00:00.000Z,2024-04-19T02:00:00.000Z,2024-04-19T02:00:00.000Z,F4:6A:DD:32:00:9D,,infra,,2,0,?,?,?,False,48,0,wpa2,US,CA,South King Road,San Jose,,95116
37.34776306,-108.4937439,Flock-6778DD,0,20220415-00000,2022-04-11T11:00:00.000Z,2022-04-15T12:00:00.000Z,2022-04-15T12:00:00.000Z,94:08:53:67:78:DD,,infra,,2,0,?,?,?,False,1,,wpa2,US,CO,East Mancos Road,,0,
37.34777069,-108.49098206,Flock-676969,0,20220415-00000,2022-04-11T11:00:00.000Z,2022-04-15T12:00:00.000Z,2022-04-15T12:00:00.000Z,94:08:53:67:69:69,,infra,,2,0,?,?,?,False,1,,wpa2,US,CO,East Mancos Road,,30658,81321
37.35266876,-121.86829376,Flock-B788B5,0,20240126-00000,2024-01-26T21:00:00.000Z,2024-01-26T22:00:00.000Z,2024-01-27T00:00:00.000Z,E0:0A:F6:B7:88:B5,,infra,,2,0,?,?,?,False,40,,wpa2,US,CA,East Julian Street,San Jose,1310,95116
37.37117386,-121.84138489,Flock-54F4E3,0,20231020-00000,2023-10-19T20:00:00.000Z,2023-10-20T15:00:00.000Z,2023-10-20T17:00:00.000Z,D0:39:57:54:F4:E3,,infra,,2,0,?,?,?,False,153,,wpa2,US,CA,McKee Road,San Jose,2768,95127
37.41788864,-121.91572571,Flock-BADB9B,0,20210713-00000,2021-07-09T18:00:00.000Z,2021-07-13T16:00:00.000Z,2022-06-26T23:00:00.000Z,3C:91:80:BA:DB:9B,,infra,,2,0,?,?,?,False,11,,wpa2,US,CA,Barber Lane,Milpitas,800,95035
37.43032074,-122.15187836,Flock-4FE173,0,20230901-00000,2023-09-01T17:00:00.000Z,2023-09-01T15:00:00.000Z,2023-09-01T15:00:00.000Z,9C:2F:9D:4F:E1:73,,infra,,2,0,?,?,?,False,157,,wpa2,US,CA,West El Camino Real,Palo Alto,,94304-1050
37.45969772,-121.91223907,Flock-E054CD,0,20210516-00000,2021-05-15T13:00:00.000Z,2021-05-16T09:00:00.000Z,2022-06-26T23:00:00.000Z,80:30:49:E0:54:CD,,infra,,2,0,?,?,?,False,1,,wpa2,US,CA,North Milpitas Boulevard,Milpitas,2018,95035
37.58472443,-122.32876587,Flock-86546F,0,20220724-00000,2022-07-24T17:00:00.000Z,2022-07-24T21:00:00.000Z,2022-07-24T21:00:00.000Z,14:5A:FC:86:54:6F,,infra,,2,0,?,?,?,False,44,,wpa2,US,CA,Bayshore Freeway,,,94101
